gene	term	estimate	std.error	statistic	p.value	conf.low	conf.high
HMBS	log_expr	-0.3537222308817878	0.5280310798485659	-0.6698890356666729	0.502928529728202	-1.5104426256941312	0.6531602428033396
HMCN1	log_expr	0.7606954412854313	0.2822430685144526	2.695178469002788	0.007035093875298424	0.23996302893459226	1.358742252235307
HMG20A	log_expr	0.6582049699609681	0.794269278964754	0.8286924691571462	0.40727844824233794	-0.8307314717532374	2.413712920894975
HMG20B	log_expr	-2.4498539137074635	0.7230958532777608	-3.388007139858964	7.04024316310695e-4	-4.1787830354007625	-1.2915237447642998
HMGA1	log_expr	0.324506767895222	0.3200961784003164	1.0137789508045598	0.3106882414318658	-0.2922132190212973	0.9807708290794791
HMGA2	log_expr	0.2042031894984141	0.24647298967802705	0.8285012883771528	0.4073866655945981	-0.273937222459371	0.7059837387199382
HMGB1	log_expr	1.7716933217426347	0.6699829831788178	2.6443855534010954	0.008183937708849306	0.6046731497739053	3.2652462082906313
HMGB2	log_expr	1.167558957269509	0.6029021328230321	1.9365646490625683	0.05279858274078119	0.04825211057023801	2.4497960594063244
HMGB3	log_expr	3.0836998163573144	0.8120447036611548	3.7974508083782323	1.4619177616549418e-4	1.7133257571087948	4.963486327351945
HMGCL	log_expr	-1.2174501177406114	0.7339494863020946	-1.6587655424007033	0.09716304630626245	-2.7903825394105453	0.14170962008475643
HMGCLL1	log_expr	-0.5164386586368548	0.3339903453676309	-1.5462682254135185	0.12203980245252137	-1.2158535687150789	0.11345476805513742
HMGCR	log_expr	8.2748754099482	2.6835117734601233	3.08359944300843	0.0020451274772514145	4.27130897969401	15.256181291029552
HMGCS1	log_expr	4.495581483702195	1.3535773274202416	3.321259445347125	8.961219359573338e-4	2.3053487811735094	7.6748089594276605
HMGN1	log_expr	4.455772115831624	1.1990172388406126	3.7161868666209705	2.0225202341537753e-4	2.503834981845537	7.311916145955722
HMGN2	log_expr	0.27959239693315746	0.5355604784007154	0.5220556934448806	0.6016315540780326	-0.7686723763600368	1.3682370944772562
HMGN2P46	log_expr	0.9715014253700265	0.4044471352203604	2.402047982960023	0.016303569738282914	0.27894310524033306	1.8990438413380393
HMGN3	log_expr	2.5909615408122155	0.8684717842134452	2.98335718892559	0.0028510505294801836	1.1354273065625842	4.575905804603132
HMGN4	log_expr	4.37886955553134	1.2304395450411658	3.5587848043235963	3.725746362041216e-4	2.2470000357021838	7.153207279653105
HMGN5	log_expr	-1.4690956165727702	0.6061174933240461	-2.423780261671731	0.015359896284080991	-2.8382739446576224	-0.430936428601817
HMGXB3	log_expr	0.47464686111120874	0.613799750381985	0.7732926916568841	0.4393491799985994	-0.7124594139479359	1.7453909951308069
HMGXB4	log_expr	1.1373548467310948	0.7277925125655192	1.5627460122141676	0.11811234718992183	-0.19015962004761164	2.742025387802078
HMHA1	log_expr	-0.7296815877680398	0.28803811539844004	-2.5332813567353023	0.011300021124300078	-1.3468532112944334	-0.20321546003190405
HMMR	log_expr	3.624193889071069	0.9968990224529461	3.6354673918261686	2.774770922759546e-4	2.037813718532971	6.039474322675744
HMOX1	log_expr	0.05326937516013854	0.2344787155417071	0.22718213479237281	0.8202821188990591	-0.41246743400282715	0.5295193751322644
HMOX2	log_expr	-0.09152544257191815	0.7924174038712473	-0.11550155527223793	0.9080475877993889	-1.6810495482578047	1.4841422187636448
HMP19	log_expr	0.8361316292703025	0.7670325789349958	1.090086200029794	0.2756751746026134	-0.61103424847339	2.459151619742949
HMSD	log_expr	5.202967264844744	1.4446975105520132	3.6014232923103124	3.164798051068695e-4	2.726772904808251	8.50740225738422
HMX1	log_expr	-2.690614993146984	0.8680098405830122	-3.0997517163397488	0.001936829246450757	-4.657617804093643	-1.233748669031826
HN1	log_expr	1.3786959393085367	0.49062975034415013	2.810053687819494	0.004953323642420607	0.5134664824543776	2.4530373406290535
HN1L	log_expr	-0.04121209899010828	0.9524969326610588	-0.04326743486193818	0.9654883501166154	-1.9323775635449778	1.846003930881175
HNF4A	log_expr	0.03735146938659891	0.7123568856215228	0.05243364687071173	0.9581831646551845	-1.4254168705199246	1.516487844285212
HNF4G	log_expr	0.8416950611711193	0.567760213056951	1.4824833473963248	0.13821173131418307	-0.23903219424064692	2.0143835289235925
HNMT	log_expr	2.1162495148570084	0.6173025894911633	3.428220699027705	6.07551332315286e-4	1.0564626723318753	3.5003232691195323
HNRNPA0	log_expr	-8.831164109018804	2.6566984461417094	-3.324112347731522	8.870045475494336e-4	-15.512380723247283	-4.736919770623691
HNRNPA1	log_expr	-0.867339315776085	0.5285816519901249	-1.640880481777088	0.10082222738517474	-1.9915616063384178	0.11864363434627256
HNRNPA1L2	log_expr	-0.06185212348971483	0.5844770611003618	-0.10582472368251604	0.91572142027001	-1.2693110344272394	1.1239852771360879
HNRNPA1P33	log_expr	1.392180881276632	0.7852587025273089	1.7728945592019292	0.07624618040275974	-0.008093248779818013	3.0819655675472584
HNRNPA2B1	log_expr	-3.9335607812441244	1.155335796853057	-3.404690473504319	6.623908747476187e-4	-6.42797440859176	-1.8408619874342855
HNRNPA3	log_expr	-0.8328784039294632	0.6951308960141328	-1.1981605316425612	0.2308545272952688	-2.2991379675507915	0.48312798893273334
HNRNPA3P1	log_expr	1.033281145789289	0.7081837274932752	1.4590580179620138	0.14454913982195947	-0.2928449443606206	2.5263070706880923
HNRNPAB	log_expr	0.4629225381207385	0.6308583843838595	0.7337978690302437	0.46307193951566683	-0.7627545899197559	1.7508270990382446
HNRNPC	log_expr	5.071519710543249	1.4010358680961086	3.6198357415610087	2.9479008944432045e-4	2.7416802459280536	8.302330286799931
HNRNPD	log_expr	-2.543272493860293	0.8771211489453099	-2.8995680892182785	0.0037367717480514344	-4.459537500666105	-0.9701631171769538
HNRNPF	log_expr	2.7376615173814676	0.9865712350466351	2.7749253375019176	0.005521438195347166	0.9596364709654601	4.882696539635346
HNRNPH1	log_expr	4.3263042064951955	1.2760080898564128	3.3904990421981007	6.976549830684878e-4	2.1047516936427724	7.175590477752167
HNRNPH2	log_expr	1.0311018138468908	0.6080485573498021	1.6957557112559876	0.08993215306575815	-0.08721380075981947	2.340865364038694
HNRNPH3	log_expr	-1.7876252766135776	0.687722540384956	-2.59934082662602	0.009340298463243168	-3.2616770975171505	-0.5284859415475642
HNRNPK	log_expr	6.134755773640432	1.8565995824394501	3.304296646226627	9.521502390298313e-4	3.0912808306005006	10.498192084228739
HNRNPKP3	log_expr	-0.2456744914642952	0.5244082350379414	-0.46847946895136083	0.6394417498132894	-1.3001424591491357	0.7826981258080445
HNRNPL	log_expr	-0.36207753785108865	1.1582604016455194	-0.31260460716492744	0.7545810774318529	-2.6898412729703747	1.9207023165076136
HNRNPM	log_expr	-5.555564811783693	1.7421898725928542	-3.1888400335581655	0.001428449005249851	-9.718265471394666	-2.8520580080358675
HNRNPR	log_expr	5.098910522888575	1.812436037839172	2.8132912921813307	0.004903720732059465	2.0991962430235955	9.172934305731616
HNRNPU	log_expr	-2.7318666340113342	0.9853438853454949	-2.7725007224796947	0.005562739592864533	-4.906017520938446	-0.9726478628901601
HNRNPU-AS1	log_expr	0.9955158497031366	0.31715540522909313	3.138889747075376	0.001695892424349602	0.4516321295389247	1.7226354840400426
HNRNPUL1	log_expr	-4.6778655024190785	1.2743950372436124	-3.6706557744738464	2.419289736801062e-4	-7.697410469413863	-2.617949107203047
HNRNPUL2	log_expr	-4.1755190969753775	1.0463256071280918	-3.9906498211738866	6.589250908896034e-5	-6.53402149466375	-2.371868739907972
HNRNPUL2-BSCL2	log_expr	-2.6729233610070997	0.7482839495852494	-3.572070953130317	3.541694195370342e-4	-4.51318583953685	-1.49575575083475
HNRPDL	log_expr	2.8947550105874154	0.8815303814937272	3.283783601062437	0.0010242353480871633	1.400143961852332	4.892960685691283
HNRPF	log_expr	-0.9812207666563048	0.7106119557606045	-1.3808109456954656	0.16733709711753728	-3.1849758905106227	-0.13191445700546725
HNRPLL	log_expr	4.520306272884922	1.2653780775188224	3.5722969705215895	3.5386380434394854e-4	2.4071498000313953	7.446759629615875
HOGA1	log_expr	-1.8995093993253875	0.5485914421407309	-3.462521019126842	5.351401140882091e-4	-3.1476368372844132	-0.967812720396027
HOMER1	log_expr	0.6201462623540441	0.38670293610396	1.603676115320019	0.10878546331658832	-0.02357527319593832	1.539282921101719
HOMER2	log_expr	0.33524055498694205	0.26852049243966813	1.2484728891306676	0.21185793070018719	-0.1515800982432521	0.9358877671508623
HOMER3	log_expr	-1.7968237421519297	0.546908882869955	-3.285417001682128	0.0010183153888932992	-3.106586033596863	-0.9208151072217368
HOMEZ	log_expr	-0.620403427670673	0.6734066354553669	-0.9212909333023539	0.3568985534829849	-2.0912034195078038	0.6375033318593012
HOOK1	log_expr	3.2073658108918814	0.9196404636568066	3.4876301529168177	4.8732167229299464e-4	1.7459260446360598	5.45283891616787
HOOK2	log_expr	-1.7085002317195699	0.43691532672321703	-3.910369188769369	9.215515770853653e-5	-2.702105164643945	-0.9640148452051669
HOOK3	log_expr	0.8204994633683629	0.7423023966386729	1.10534395023347	0.2690105806695282	-0.5979153227502418	2.3655915278973243
HOPX	log_expr	0.8857285631185702	0.37586707164640243	2.356494170236388	0.018448357217928285	0.22795782325166053	1.7023793106212597
HORMAD1	log_expr	2.8627169869558067	0.7446949035846778	3.844147412820709	1.2097227542741226e-4	1.6071621984689923	4.579497319529637
HORMAD2	log_expr	2.3039356352141103	1.0472677311680625	2.1999490356152123	0.027810511111312546	0.3482370247475422	4.506237558630626
HOTAIR	log_expr	-1.3881750300726803	0.4656307774419764	-2.9812785093349308	0.00287047606279452	-2.3907519725393596	-0.5405665464213044
HOTAIRM1	log_expr	1.1175269509643053	0.7001559954088975	1.596111378453111	0.11046392872598491	-0.12118604731012891	2.6381235615225846
HOTTIP	log_expr	0.725001672989017	0.7078306903442027	1.0242586014975763	0.30571314607567956	-0.6454108990399221	2.1597215201956366
HOXA-AS3	log_expr	0.10939556668902921	0.6714962196946679	0.16291315346313018	0.8705868142235487	-1.220551453121507	1.453203201709569
HOXA-AS4	log_expr	-1.8096763614153333	0.6201432652127349	-2.918158533568109	0.0035210528438415515	-3.1976183901515363	-0.7495418292815927
HOXA1	log_expr	0.6391815582276094	0.587068619401866	1.0887680538585736	0.2762561826113422	-0.4717863060560635	1.8867067749994113
HOXA10	log_expr	-1.3339547003248005	0.3771805245372775	-3.53664787428059	4.0523956956154864e-4	-2.1609309159219485	-0.6617310766100579
HOXA10-HOXA9	log_expr	0.9612367473903485	0.7562021708461563	1.2711372493347484	0.2036798256931792	-0.2745730354150937	3.0407706511438417
HOXA11	log_expr	0.17707635031969424	0.388056951409201	0.4563153673105305	0.6481632149130927	-0.584846496006309	0.9969002060580824
HOXA11-AS	log_expr	-0.9308047653900509	0.38933828263942255	-2.390735272883751	0.016814671993311544	-1.8022916441013206	-0.24518519087386717
HOXA13	log_expr	0.7737266391703306	0.4314812964345799	1.7931869714024582	0.07294303263083529	0.01213093966418579	1.7457736436298317
HOXA2	log_expr	-0.22252116295705698	0.3865140689933573	-0.575712970905805	0.5648092065671937	-0.999318130312102	0.5334612184984143
HOXA3	log_expr	-0.9424839326297811	0.34003005764176625	-2.7717665290129188	0.005575300871406412	-1.688666233803138	-0.336257345943481
HOXA4	log_expr	-1.0579447925882284	0.4414013905008838	-2.3967862706270977	0.01653956805023482	-2.007731542738015	-0.25220389150116873
HOXA5	log_expr	-0.7291150539099835	0.4241383198003629	-1.7190501774354408	0.08560523567164724	-1.650818440523532	0.0424432117482081
HOXA6	log_expr	-1.130003950366858	0.4266995700143099	-2.6482425335674975	0.00809114545397908	-2.063489187161544	-0.3663331455579599
HOXA7	log_expr	-3.139653679084908	0.8616419569479119	-3.6438031525369494	2.686389058055953e-4	-5.155404204526786	-1.7099210420250073
HOXA9	log_expr	-0.9042450803822291	0.40553104620703057	-2.229780158238727	0.025762041275157712	-1.770589943220029	-0.17988831417323428
HOXB-AS1	log_expr	-1.8917541757360279	0.6511585083120873	-2.905213018931095	0.0036700323092063512	-3.356915997653005	-0.7504317528434726
HOXB-AS3	log_expr	-0.5060876218187107	0.5292771633211036	-0.9561863932369887	0.33897807310346356	-1.6910257391853527	0.46676302185426694
HOXB13	log_expr	1.1090508694109065	1.20576684037801	0.9197888283801345	0.3576831224511101	-1.1306839161125573	3.8643883978111377
HOXB2	log_expr	-0.5090100276202598	0.4705611771476896	-1.0817085053757054	0.27938207263391307	-1.5214129613407776	0.3726068067422644
HOXB3	log_expr	-1.0182577773566146	0.4051817752638946	-2.5130887900706393	0.011967920940662341	-1.9111761221875236	-0.3011024657705858
HOXB4	log_expr	-2.70152266089358	0.7986142086730276	-3.382763080790177	7.176050964756425e-4	-4.499542849657077	-1.3260348984431658
HOXB5	log_expr	-3.139610024495624	0.8581560723770881	-3.6585536425779983	2.5364265576280234e-4	-5.0811869536444405	-1.664562706462142
HOXB6	log_expr	-2.4353923440331244	0.655517933073462	-3.715218487791084	2.0302818800516507e-4	-3.9972833298140653	-1.3648132351794513
HOXB7	log_expr	-0.23564577224977148	0.4697284909008855	-0.501663784110327	0.6159040437537715	-1.234251035194117	0.6827241628753348
HOXB8	log_expr	-1.322364596461906	0.7462278779813246	-1.7720653911230584	0.07638370309817552	-2.881553180666348	0.08413104602434868
HOXB9	log_expr	0.08597313874735496	0.7330881209776491	0.11727531286784576	0.9066418874949075	-1.3633718107702322	1.5432148077700227
HOXC10	log_expr	-0.8520780154546314	0.23029152773263933	-3.6999972332628106	2.1560181747755147e-4	-1.3573516081309684	-0.43941838905839736
HOXC11	log_expr	-1.092062024959501	0.40927796252642706	-2.6682649078350673	0.007624411598093412	-1.9645122844257763	-0.34209345731942564
HOXC4	log_expr	-3.313957578480275	0.8106530146426241	-4.0880099359665385	4.3508952265363864e-5	-5.220866714539074	-1.9700745223397493
HOXC5	log_expr	-2.265869143007903	0.571534402991622	-3.964536747302539	7.353861828261623e-5	-3.5962147840847534	-1.312472805802559
HOXC6	log_expr	-4.033548231914451	1.189004958759405	-3.3923729267899874	6.929006328115529e-4	-7.002056581483227	-2.2041071739993097
HOXC8	log_expr	-1.526878014543906	0.3822627972877688	-3.994314972258383	6.488156564016385e-5	-2.3887058436201887	-0.8662310479639692
HOXC9	log_expr	-1.2951229857434303	0.3556911687658073	-3.6411446205912403	2.714286045196853e-4	-2.0720588782415805	-0.6582535688697032
HOXD-AS1	log_expr	-1.0838218028388766	0.4547151187943737	-2.3835182909961494	0.01714803227448901	-2.0712976879125655	-0.26026348410423106
HOXD-AS2	log_expr	-0.6366124987118247	0.43952872786371167	-1.4483979279489199	0.1475057939646926	-1.605263443835436	0.1610594288976727
HOXD1	log_expr	-0.09518501896075474	0.5443600300018332	-0.17485673766392104	0.8611922048112974	-1.1857491551305568	0.9829090080637521
HOXD10	log_expr	0.5019084420300425	0.19290815238569775	2.601800057814737	0.00927359006589496	0.14506934840917185	0.911974025687812
HOXD11	log_expr	0.7834629038668628	0.25587231455494674	3.0619291705301697	0.002199154836402681	0.32352984624835607	1.345474586288404
HOXD13	log_expr	2.2234870723512206	0.6361426157282821	3.495265082666536	4.735911451992094e-4	1.1437475290445982	3.690859725716895
HOXD3	log_expr	-1.7822289097316375	0.5297786577325252	-3.364100995233843	7.679343578851947e-4	-2.975492206266355	-0.863639578975876
HOXD4	log_expr	-0.3147325730123994	0.30316684156916984	-1.0381497243675006	0.2992003547606517	-0.9499562292840312	0.2641596767362249
HOXD8	log_expr	-0.5852700405737699	0.4174769795320468	-1.4019217089042935	0.1609386270330378	-1.4607781024522715	0.20259355357442174
HOXD9	log_expr	-0.7167816473047638	0.29548952121941924	-2.425743032601515	0.015277083089675935	-1.3456229315999897	-0.17308153290103673
HP	log_expr	0.7132665030407352	0.3029216689836632	2.354623574582254	0.01854147756401968	0.1837982738339873	1.383327092892143
HP06981	log_expr	0.390262400526164	0.38578240460477947	1.0116127533757642	0.3117232456491548	-0.3219279520547521	1.2653050904716623
HP07349	log_expr	-2.595982424829354	0.7712953375097842	-3.365743702290205	7.633760138584801e-4	-4.393601750542485	-1.3305679256961378
HP08474	log_expr	0.3604071938514908	0.5378169802891608	0.6701298156441909	0.5027750396556625	-0.677556934707406	1.4954168223207676
HP08716	log_expr	3.357095817819924	1.0847251785873064	3.0948814354913776	0.0019689158637960866	1.3595990659629236	5.659190902712535
HP08777	log_expr	-1.0963112531409787	0.6115527952011913	-1.7926682074608282	0.07302599299456668	-2.375806024224934	0.055232144458576535
HP1BP3	log_expr	1.1635622578834852	1.07772985694219	1.0796418512379575	0.28030169717266373	-0.9046011299368983	3.388883661686994
HPCA	log_expr	-0.3013905097996474	0.8091759871108603	-0.37246595870417953	0.7095459526792501	-1.9285301674886572	1.2901378227317906
HPCAL1	log_expr	-1.9233161861110961	0.5735344704494699	-3.353444797491986	7.981233258057125e-4	-3.2126291810600387	-0.9338735138341049
HPCAL4	log_expr	1.2956299103178477	0.41443101020803663	3.126286108917056	0.001770292295443729	0.5719103745699261	2.225589789104484
HPD	log_expr	-0.17822206040177083	0.40811021595038177	-0.43670080639059317	0.6623283443583414	-1.0190434521964982	0.6237354377109341
HPDL	log_expr	-0.3503185720241484	0.41995808510072075	-0.8341750866402052	0.4041823278945366	-1.2767010102499412	0.4406309947920086
HPGD	log_expr	1.0282593251468475	0.3644541803571809	2.821367899084348	0.004781932759473296	0.37461018804052726	1.826430425438463
HPGDS	log_expr	0.007426173146702014	0.2762350841123212	0.02688352629270807	0.9785526328833312	-0.5420645671817284	0.5578554518900851
HPN	log_expr	-1.0891231335553355	0.41115279618578665	-2.6489498397165128	0.008074231457208274	-2.007858508192587	-0.3640803032695815
HPR	log_expr	1.8644387103988604	1.1713805335590726	1.5916592917367591	0.11146127984065829	-0.3175233330087817	4.363111446375252
HPRT1	log_expr	3.7596780758917756	1.159549826248695	3.242360087323593	0.0011854413870681913	1.8501698779586142	6.434252315500404
HPS1	log_expr	-2.1103812007721072	0.6943806101461474	-3.03922829920025	0.0023718503941156685	-3.7003930585767786	-0.9569646052310581
HPS3	log_expr	5.165268743166497	1.4128034681384307	3.656041947555857	2.561394595564597e-4	2.85762710842592	8.518546298211934
HPS4	log_expr	-1.6640181676518302	0.7066528997754477	-2.354788564768649	0.01853324766034077	-3.256997751914806	-0.43831804330581836
HPS5	log_expr	6.95224726032002	1.9990627220149377	3.4777534410288853	5.056347921658093e-4	3.7957915280924093	11.780049750641954
HPS6	log_expr	-2.7776040300285563	0.8406735233132374	-3.3040222547767963	9.530826604277022e-4	-4.729385339162162	-1.3794072939860444
HPSE	log_expr	1.7440132095683791	0.46796959879442324	3.726766042198642	1.9395233606053303e-4	0.9347308123234638	2.7998775994378917
HPSE2	log_expr	-0.4573088814513802	0.22657326389905053	-2.018370895054651	0.043552648227117345	-0.9408425864337235	-0.044030430224862555
HPX	log_expr	-0.5934962473317831	0.4627644100244801	-1.2825019264130257	0.19966662960909867	-1.579996399706334	0.275102315220647
HR	log_expr	-1.4840214401946856	0.3839369577772555	-3.865273738652829	1.1096467590498452e-4	-2.3622793811431353	-0.833425994936658
HRAS	log_expr	-2.6643940800565638	0.7413031840913995	-3.594202935094982	3.2538615682825784e-4	-4.408421431235971	-1.444513829384413
HRASLS	log_expr	0.4964767803237773	0.43475185639089325	1.141977367147539	0.253463427509606	-0.1633281173365213	1.6886232936928567
HRASLS2	log_expr	3.0145038897996974	1.0700117834027227	2.817262329778589	0.004843494733084777	1.036263000122841	5.273849002920402
HRASLS5	log_expr	-0.3955018246515342	0.22131213655644538	-1.7870769800763366	0.07392504751361452	-0.8734370824839964	0.012330639868082159
HRC	log_expr	-0.8926179998835547	0.3038858928233044	-2.937345960980725	0.003310345810203652	-1.5564065212912574	-0.3595654067087323
HRCT1	log_expr	-1.4483392008396507	0.4137695828915386	-3.500352033414945	4.646441095126382e-4	-2.406133635925707	-0.7521696213168355
HRH1	log_expr	0.2802926616947774	0.3993678071588118	0.7018409012204551	0.48277838822466573	-0.4950752787454861	1.1017170324068228
HRH2	log_expr	1.4037378317387237	0.4604878701851667	3.048370918378951	0.0023008573723019192	0.6267551550611089	2.468795520272515
HRH4	log_expr	1.4563892200663424	0.6944542343817928	2.0971709120080875	0.03597844845458521	0.18517721364022655	2.964324527721201
HRIHFB2017	log_expr	2.444273263698939	0.6291553968566443	3.8850072270076654	1.0232684441003373e-4	1.4005455728695468	3.919605047199528
HRK	log_expr	1.5398359036806892	0.7487376761592216	2.056575958057222	0.039727032828093346	0.1328076801168225	3.098560236188867
HRNR	log_expr	-0.2668303002053748	0.1989084793549764	-1.341472726907653	0.17976701882681853	-0.7252661396499929	0.09060886914533312
HRSP12	log_expr	1.3812618360164313	0.4529128343731753	3.049729950638465	0.002290472157288832	0.5978333956518185	2.395156127146169
HS1BP3	log_expr	-2.865188163532396	0.8143148436617925	-3.5185262627023755	4.3395086109396724e-4	-4.781217288917152	-1.5148922435546819
HS2ST1	log_expr	4.899336069293215	1.3938257632233442	3.5150276301128707	4.397082374783543e-4	2.611081127092446	8.211059937085135
HS3ST1	log_expr	1.0723458064403144	0.49484711233861867	2.1670244802934597	0.030232987544665486	0.1665393600612397	2.133024972933015
HS3ST2	log_expr	-0.6981510967935721	0.33070676274552374	-2.1110880557673806	0.034764743887162955	-1.3988619076166888	-0.08444658769728167
HS3ST3A1	log_expr	-0.12645673697235393	0.3884802651967346	-0.3255165018699562	0.7447901954169385	-0.9088009218416961	0.63913137925711
HS3ST3B1	log_expr	1.6680269852184313	0.515292780732802	3.2370470683604697	0.0012077348986434741	0.7479119921037461	2.7941207971785973
HS3ST5	log_expr	-0.1098707275269789	0.3062456622974056	-0.3587666408162206	0.7197696702805401	-0.8342557730861291	0.5063710343782901
HS6ST1	log_expr	-3.653792884485038	1.0311767123493152	-3.543323700707567	3.951173935907569e-4	-6.123417378260333	-1.983788407416239
HS6ST2	log_expr	0.3281226903795583	0.29693067331449974	1.1050481471546085	0.269138727081525	-0.24007078347000071	0.9442721831878436
HS6ST3	log_expr	-1.4256047349183592	0.41266133643254516	-3.4546602966071496	5.509865720866201e-4	-2.3968038310537185	-0.7449676512247211
hsa-mir-8072:ENSG00000256092	log_expr	-0.33814982263717824	0.4256534827668146	-0.794425128250217	0.426947980311129	-1.2742291872787752	0.46568301876601303
HSBP1	log_expr	2.647672928794581	0.7418895515825762	3.568823584516921	3.585877736300554e-4	1.4196324640362783	4.398608272289978
HSBP1L1	log_expr	1.0081936167194994	0.5092862668994178	1.9796206617890484	0.047746169518606184	0.09942733776372933	2.142864662459611
HSCB	log_expr	2.7075359329275397	0.875998242200462	3.090800646045077	0.0019961760560672937	1.1400986781580162	4.608221537146755
HSD11B1	log_expr	2.4778191176176336	0.6959987430571352	3.5600913684613182	3.7072578235332354e-4	1.3316803740554222	4.105743878597942
HSD11B1L	log_expr	-2.2556186404588305	0.7458244886154592	-3.024329014251245	0.0024918528254391117	-4.055195091428705	-1.100086268092325
HSD11B2	log_expr	-0.76690416468576	0.3013944939063786	-2.544519492529221	0.010942820399672672	-1.4187394901753247	-0.21909963406304336
HSD17B1	log_expr	-2.6790099546449624	0.7459351547628831	-3.5914783443831158	3.288075023386813e-4	-4.376053988929282	-1.4073044600792506
HSD17B10	log_expr	-0.9842256082178433	0.8314493344251984	-1.1837469434000605	0.23651325033811962	-2.7379813655103953	0.5903361527583812
HSD17B11	log_expr	2.70165768452835	0.7358803743920327	3.671327268050051	2.412941297205411e-4	1.467482924994092	4.407578285434636
HSD17B12	log_expr	3.368899558985338	0.9816826648495524	3.4317602618577747	5.99677417113863e-4	1.7907504446552258	5.702472083955916
HSD17B13	log_expr	-0.35990753854700835	0.28600934491054697	-1.2583768500975867	0.20825550002841287	-0.9587786766116121	0.1828924155079444
HSD17B14	log_expr	-1.210988922710137	0.43445185757540067	-2.7873949704541556	0.005313367483389854	-2.1634993568546244	-0.4301090938608718
HSD17B3	log_expr	0.17180478696857412	0.5378238270382734	0.31944435767132334	0.7493895787890934	-0.8894098312801922	1.2600867103451858
HSD17B4	log_expr	2.307708978240911	0.6946745555646333	3.322000150653566	8.937464560856367e-4	1.1060127125048353	3.8602897016765363
HSD17B6	log_expr	0.230943555572919	0.6383608935546722	0.36177585109721316	0.7175195395591856	-1.0297785342259895	1.5470218953493
HSD17B7	log_expr	0.5449745336622059	0.46054569735564255	1.183323472114355	0.23668097380048178	-0.2786654658474288	1.565763364298049
HSD17B7P2	log_expr	1.5928992510945932	0.6236639776305417	2.554098534192119	0.010646312376076484	0.525613254676975	2.9848567413815097
HSD17B8	log_expr	-0.5851500053099316	0.371843053255711	-1.5736478070158608	0.11556889436896219	-1.3698207600295842	0.11033119098773671
HSD3B2	log_expr	-0.8027628809468537	0.5854208653383446	-1.3712577198335698	0.1702946307433253	-2.002043756404081	0.32008809225741475
HSD3B7	log_expr	-1.172604025387834	0.38498135215994245	-3.0458722709786468	0.0023200637159104544	-2.029990696543822	-0.5023019612147354
HSD3BP4	log_expr	-0.2667506583778174	0.38474639275662254	-0.6933155538291292	0.4881115441708002	-1.109633851477462	0.4714330886566557
HSD52	log_expr	-0.3433665421194094	0.46944792239116295	-0.7314262684781946	0.4645188251133059	-1.3592543091289737	0.5556982000295794
HSDL1	log_expr	2.0661454172476277	0.7094694076287127	2.912240323586871	0.003588464304996286	0.8569902059576183	3.686650360772011
HSDL2	log_expr	0.2813844640963917	0.2642746274423478	1.0647426384425664	0.28699240923336344	-0.22054909626934152	0.8398478388162112
HSF1	log_expr	-3.566826581762615	0.9449763212231264	-3.7745142408922026	1.6031975026517282e-4	-5.81610429867878	-2.0140724875520073
HSF2	log_expr	1.731638874385081	0.5992085346663995	2.889876852887527	0.0038539276704946477	0.712153849312177	3.0748303863135655
HSF2BP	log_expr	-1.7117049476960786	0.7852836446403958	-2.179728254088264	0.029277610908115658	-3.472632806827803	-0.3629714697114523
HSF4	log_expr	-2.675089366950189	0.7509494198330792	-3.5622763614955684	3.676530609158372e-4	-4.447804954415435	-1.4551003436116345
HSF5	log_expr	3.2333489423529382	0.9244961983319442	3.4974172399917114	4.697864492478498e-4	1.6603315178130689	5.349874163326627
HSFX2	log_expr	-1.3885060780128322	0.4526218850413737	-3.067695407361733	0.0021571637216264107	-2.4025142613041863	-0.6074266051999503
HSH2D	log_expr	1.1707433283358635	0.35508548728175315	3.2970745644890362	9.769756046468735e-4	0.5708985211524034	1.979170494283649
HSN2	log_expr	1.529687198847538	0.5856361945045425	2.612009321148051	0.009001179994817048	0.6364486231195228	2.908323278756686
HSP90AA1	log_expr	0.8096653961905079	0.592019411262558	1.3676331903776462	0.17142692192449804	-0.29828428102375487	2.0735938090473187
HSP90AB1	log_expr	-0.16513955488578264	0.4196699443034552	-0.3934986460845369	0.6939512237769974	-1.0217372831082456	0.6609967072758665
HSP90AB4P	log_expr	0.22932204683642457	0.293109928363121	0.7823755685011378	0.43399388763817215	-0.3346211478631435	0.8461927063121325
HSP90B1	log_expr	2.3393938032233224	0.6674575093866233	3.504932928798968	4.5672232829699284e-4	1.1832051536925376	3.8337014051804696
HSP90B2P	log_expr	1.2919461495534643	0.5796324317844137	2.2289059043438515	0.025820166191767743	0.4001120531956829	2.747284928984113
HSPA12A	log_expr	-0.9623360518982981	0.3385842067404332	-2.842235499295004	0.00447983865589016	-1.689493015778075	-0.34391254328649284
HSPA12B	log_expr	-1.2717131028763404	0.36489533709059163	-3.485144844590369	4.918707050448884e-4	-2.1091775153940504	-0.6539981659152286
HSPA13	log_expr	5.994371388336627	2.187298987446761	2.7405358950647485	0.006133908154144507	2.9843981268471182	12.268283227537664
HSPA14	log_expr	6.477937635393027	1.7448993293989106	3.7124993552634185	2.0522258376567436e-4	3.660939967954591	10.670446505309528
